split,task,regime,seed,stress,horizon_load,hidden_load,confound_load,compensation_load,side_load,sparse_load,intervention_load
false_credit_shift,mobile_manip_recovery,credit_confounder,9,0.66000,0.48835,0.38009,0.99802,0.72660,0.42191,0.24457,0.20953
false_credit_shift,mobile_manip_recovery,delayed_human_correction,0,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,1,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,2,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,3,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,4,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,5,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,6,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,7,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,8,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,delayed_human_correction,9,0.66000,0.63990,0.45928,0.67258,0.56052,0.45205,0.23668,0.54232
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,0,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,1,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,2,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,3,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,4,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,5,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,6,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,7,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,8,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,mobile_manip_recovery,compositional_temporal_chain,9,0.66000,0.75778,0.66516,0.93293,0.85116,0.63287,0.29979,0.44372
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,0,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,1,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,2,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,3,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,4,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,5,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,6,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,7,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,8,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,delayed_contact_consequence,9,0.66000,0.80830,0.31755,0.41222,0.31140,0.42338,0.22090,0.12892
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,0,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,1,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,2,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,3,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,4,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,5,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,6,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,7,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,8,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,hidden_precondition_violation,9,0.66000,0.59144,0.84059,0.49901,0.37368,0.38369,0.27350,0.15757
false_credit_shift,multi_stage_assembly,compensatory_action_masking,0,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,1,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,2,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,3,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,4,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,5,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,6,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,7,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,8,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,compensatory_action_masking,9,0.66000,0.63087,0.48567,0.88954,0.95496,0.35723,0.25246,0.20054
false_credit_shift,multi_stage_assembly,irreversible_side_effect,0,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,1,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,2,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,3,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,4,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,5,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,6,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,7,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,8,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,irreversible_side_effect,9,0.66000,0.53229,0.42963,0.52070,0.26988,0.60861,0.21038,0.14324
false_credit_shift,multi_stage_assembly,sparse_success_observation,0,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,1,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,2,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,3,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,4,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,5,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,6,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,7,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,8,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,sparse_success_observation,9,0.66000,0.67030,0.50435,0.62918,0.43596,0.33077,0.47336,0.21486
false_credit_shift,multi_stage_assembly,credit_confounder,0,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,1,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,2,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,3,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,4,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,5,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,6,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,7,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,8,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,credit_confounder,9,0.66000,0.57172,0.44831,0.99802,0.72660,0.37046,0.32609,0.24351
false_credit_shift,multi_stage_assembly,delayed_human_correction,0,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,1,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,2,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,3,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,4,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,5,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,6,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,7,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,8,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,delayed_human_correction,9,0.66000,0.74915,0.54171,0.67258,0.56052,0.39692,0.31557,0.63026
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,0,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,1,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,2,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,3,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,4,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,5,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,6,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,7,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,8,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,multi_stage_assembly,compositional_temporal_chain,9,0.66000,0.88716,0.78455,0.93293,0.85116,0.55569,0.39972,0.51567
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,0,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,1,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,2,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,3,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,4,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,5,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,6,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,7,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,8,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,delayed_contact_consequence,9,0.66000,0.65674,0.29684,0.41222,0.31140,0.32930,0.15779,0.09594
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,0,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,1,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,2,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,3,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,4,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,5,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,6,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,7,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,8,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,hidden_precondition_violation,9,0.66000,0.48054,0.78576,0.49901,0.37368,0.29843,0.19535,0.11726
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,0,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,1,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,2,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,3,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,4,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,5,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,6,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,7,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,8,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,compensatory_action_masking,9,0.66000,0.51258,0.45400,0.88954,0.95496,0.27785,0.18033,0.14924
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,0,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,1,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,2,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,3,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,4,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,5,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,6,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,7,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,8,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,irreversible_side_effect,9,0.66000,0.43249,0.40161,0.52070,0.26988,0.47337,0.15027,0.10660
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,0,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,1,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,2,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,3,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,4,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,5,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,6,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,7,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,8,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,sparse_success_observation,9,0.66000,0.54461,0.47146,0.62918,0.43596,0.25726,0.33811,0.15990
false_credit_shift,bin_picking_precondition_change,credit_confounder,0,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,1,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,2,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,3,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,4,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,5,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,6,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,7,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,8,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,credit_confounder,9,0.66000,0.46452,0.41907,0.99802,0.72660,0.28814,0.23292,0.18122
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,0,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,1,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,2,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,3,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,4,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,5,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,6,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,7,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,8,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,delayed_human_correction,9,0.66000,0.60869,0.50638,0.67258,0.56052,0.30872,0.22541,0.46903
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,0,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,1,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,2,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,3,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,4,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,5,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,6,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,7,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,8,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
false_credit_shift,bin_picking_precondition_change,compositional_temporal_chain,9,0.66000,0.72081,0.73338,0.93293,0.85116,0.43220,0.28552,0.38375
combined_extreme,contact_rich_insertion,delayed_contact_consequence,0,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,1,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,2,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,3,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,4,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,5,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,6,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,7,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,8,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,delayed_contact_consequence,9,0.84000,0.89864,0.34419,0.42590,0.34056,0.53474,0.23642,0.13209
combined_extreme,contact_rich_insertion,hidden_precondition_violation,0,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
combined_extreme,contact_rich_insertion,hidden_precondition_violation,1,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
combined_extreme,contact_rich_insertion,hidden_precondition_violation,2,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
combined_extreme,contact_rich_insertion,hidden_precondition_violation,3,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
combined_extreme,contact_rich_insertion,hidden_precondition_violation,4,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
combined_extreme,contact_rich_insertion,hidden_precondition_violation,5,0.84000,0.65754,0.91109,0.51557,0.40867,0.48461,0.29271,0.16144
