method,split,stress_level,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
causal_event_graph_credit,stress_09,1.00000,3,48,0.63542,0.04927,0.44097,0.04911,0.37500,0.05372,0.12847,0.04376,0.26736,0.05895,0.07986,0.03074,0.13542,0.03849,0.35069,0.05855,0.73498,0.02300,0.08419,0.00484,0.27650,0.00587,0.15132,0.07658
causal_event_graph_credit,stress_09,1.00000,4,48,0.69444,0.05943,0.43403,0.05565,0.37847,0.05733,0.11806,0.03501,0.27778,0.05531,0.02778,0.01776,0.11458,0.03660,0.37500,0.04912,0.73529,0.02256,0.08427,0.00489,0.27681,0.00536,0.28113,0.07882
causal_event_graph_credit,stress_09,1.00000,5,48,0.67014,0.05955,0.40972,0.05324,0.38194,0.05751,0.08681,0.03638,0.35764,0.05753,0.06250,0.02686,0.19444,0.04596,0.31597,0.04376,0.73636,0.02298,0.08409,0.00481,0.27698,0.00541,0.15041,0.09521
causal_event_graph_credit,stress_09,1.00000,6,48,0.60417,0.05019,0.43403,0.05565,0.38542,0.05601,0.09375,0.03494,0.24653,0.04238,0.06250,0.02503,0.12500,0.04295,0.32292,0.05092,0.73485,0.02252,0.08448,0.00479,0.27811,0.00521,0.17104,0.07354
causal_event_graph_credit,stress_09,1.00000,7,48,0.64236,0.05237,0.44097,0.05458,0.34722,0.05223,0.06944,0.02543,0.29514,0.05523,0.05903,0.03150,0.13542,0.03594,0.31944,0.05488,0.73709,0.02259,0.08435,0.00489,0.27728,0.00597,0.19750,0.07253
causal_event_graph_credit,stress_09,1.00000,8,48,0.68056,0.05488,0.45486,0.05480,0.38889,0.05531,0.13542,0.04087,0.31250,0.05383,0.04167,0.02063,0.11806,0.04005,0.34722,0.04332,0.73578,0.02285,0.08461,0.00473,0.27659,0.00521,0.22678,0.07269
causal_event_graph_credit,stress_09,1.00000,9,48,0.65972,0.05143,0.42361,0.05412,0.36458,0.04526,0.08681,0.03224,0.29167,0.05545,0.05208,0.02602,0.14931,0.04376,0.33333,0.06378,0.73657,0.02264,0.08432,0.00485,0.27681,0.00539,0.20710,0.06716
counterfactual_prefix_search,stress_00,0.00000,0,48,0.73611,0.04944,0.58681,0.06151,0.51042,0.05869,0.02778,0.01776,0.15625,0.03940,0.02083,0.01576,0.06250,0.03018,0.42014,0.05995,0.53030,0.01147,0.00200,0.00000,0.19289,0.00409,0.49348,0.05502
counterfactual_prefix_search,stress_00,0.00000,1,48,0.74306,0.05050,0.60764,0.05544,0.53819,0.05774,0.02083,0.01852,0.14236,0.04349,0.01736,0.01751,0.08333,0.03767,0.40972,0.05143,0.52932,0.01141,0.00200,0.00000,0.19419,0.00434,0.50065,0.05980
counterfactual_prefix_search,stress_00,0.00000,2,48,0.69097,0.05586,0.59722,0.04648,0.55208,0.06536,0.00694,0.00952,0.16667,0.04863,0.00694,0.00952,0.06597,0.03187,0.44097,0.05794,0.53059,0.01141,0.00200,0.00000,0.19345,0.00443,0.46704,0.07073
counterfactual_prefix_search,stress_00,0.00000,3,48,0.69444,0.06022,0.59375,0.05045,0.56250,0.05886,0.03819,0.02430,0.15625,0.03818,0.01042,0.01153,0.05903,0.02279,0.45833,0.07047,0.52955,0.01145,0.00200,0.00000,0.19502,0.00429,0.46054,0.06034
counterfactual_prefix_search,stress_00,0.00000,4,48,0.71528,0.05832,0.59722,0.06797,0.56597,0.05895,0.00000,0.00000,0.17708,0.04706,0.00694,0.00952,0.05903,0.02662,0.47222,0.05444,0.52948,0.01152,0.00200,0.00000,0.19160,0.00461,0.49479,0.06918
counterfactual_prefix_search,stress_00,0.00000,5,48,0.75347,0.05053,0.60764,0.04403,0.52431,0.05053,0.03125,0.01860,0.17708,0.04500,0.01389,0.01317,0.07292,0.02735,0.50000,0.06074,0.53085,0.01142,0.00200,0.00000,0.19367,0.00432,0.50152,0.05989
counterfactual_prefix_search,stress_00,0.00000,6,48,0.72569,0.04613,0.62847,0.05608,0.60417,0.05966,0.01389,0.01317,0.12500,0.03574,0.02778,0.02808,0.07292,0.02735,0.43056,0.06440,0.53053,0.01147,0.00200,0.00000,0.19383,0.00472,0.48872,0.05702
counterfactual_prefix_search,stress_00,0.00000,7,48,0.71181,0.05895,0.57292,0.05664,0.56944,0.06585,0.01389,0.01317,0.11806,0.03634,0.00694,0.00952,0.07986,0.03224,0.48611,0.05131,0.53079,0.01187,0.00200,0.00000,0.19377,0.00451,0.49632,0.06172
counterfactual_prefix_search,stress_00,0.00000,8,48,0.68750,0.05556,0.60069,0.05895,0.58681,0.05586,0.02083,0.01576,0.15625,0.03940,0.01389,0.01317,0.08681,0.03368,0.45139,0.05234,0.53082,0.01148,0.00200,0.00000,0.19215,0.00448,0.44069,0.06773
counterfactual_prefix_search,stress_00,0.00000,9,48,0.69097,0.06303,0.59375,0.05319,0.56250,0.06045,0.01736,0.01751,0.14236,0.03766,0.01389,0.01317,0.06250,0.02856,0.42361,0.05751,0.53109,0.01176,0.00200,0.00000,0.19226,0.00426,0.46668,0.06864
counterfactual_prefix_search,stress_01,0.11111,0,48,0.68750,0.05723,0.57986,0.05414,0.55903,0.05712,0.01736,0.01456,0.17014,0.04911,0.01042,0.01153,0.08333,0.03226,0.43056,0.05903,0.55219,0.01264,0.00224,0.00018,0.20113,0.00442,0.43905,0.07366
counterfactual_prefix_search,stress_01,0.11111,1,48,0.68750,0.06350,0.59722,0.05401,0.51736,0.04982,0.04514,0.02875,0.17708,0.03940,0.01389,0.01317,0.06597,0.02330,0.42708,0.06802,0.55103,0.01278,0.00219,0.00012,0.20332,0.00440,0.42994,0.06428
counterfactual_prefix_search,stress_01,0.11111,2,48,0.71181,0.06284,0.57292,0.06067,0.56250,0.06199,0.00347,0.00681,0.17361,0.04558,0.01389,0.01317,0.06944,0.02722,0.49306,0.05832,0.55124,0.01281,0.00216,0.00014,0.20058,0.00463,0.47352,0.06891
counterfactual_prefix_search,stress_01,0.11111,3,48,0.73958,0.05909,0.57292,0.04951,0.50694,0.05324,0.03125,0.01860,0.18056,0.04545,0.02778,0.02025,0.05556,0.02448,0.46528,0.06300,0.55172,0.01270,0.00222,0.00015,0.20169,0.00439,0.47830,0.06620
counterfactual_prefix_search,stress_01,0.11111,4,48,0.70833,0.04715,0.59375,0.06067,0.56250,0.06199,0.02778,0.02025,0.15972,0.04345,0.02083,0.02092,0.07292,0.02556,0.39583,0.06712,0.55190,0.01282,0.00218,0.00012,0.20260,0.00469,0.45431,0.05615
counterfactual_prefix_search,stress_01,0.11111,5,48,0.70486,0.05608,0.57986,0.04664,0.51042,0.06334,0.03125,0.02099,0.13194,0.03885,0.00347,0.00681,0.08333,0.03639,0.47917,0.05556,0.55249,0.01299,0.00219,0.00014,0.20194,0.00446,0.47338,0.05878
counterfactual_prefix_search,stress_01,0.11111,6,48,0.67708,0.05184,0.56250,0.05723,0.57986,0.06151,0.03125,0.01860,0.17708,0.04394,0.02083,0.01576,0.08333,0.03369,0.42361,0.05143,0.55252,0.01260,0.00210,0.00007,0.20115,0.00454,0.40755,0.06311
counterfactual_prefix_search,stress_01,0.11111,7,48,0.69444,0.06253,0.57639,0.05832,0.53125,0.06047,0.02778,0.02448,0.16319,0.04403,0.01736,0.01456,0.06250,0.03018,0.39236,0.06340,0.55288,0.01299,0.00217,0.00014,0.20166,0.00475,0.44909,0.06623
counterfactual_prefix_search,stress_01,0.11111,8,48,0.72917,0.04924,0.59722,0.04648,0.52083,0.06424,0.02431,0.01682,0.15972,0.04859,0.02083,0.01576,0.09375,0.02903,0.46875,0.05889,0.55177,0.01231,0.00214,0.00010,0.20115,0.00466,0.46392,0.06322
counterfactual_prefix_search,stress_01,0.11111,9,48,0.72569,0.04813,0.60417,0.05383,0.53819,0.05935,0.02778,0.01776,0.19444,0.04895,0.01042,0.01153,0.07639,0.03220,0.43750,0.05966,0.55143,0.01278,0.00224,0.00016,0.20414,0.00415,0.46647,0.05866
counterfactual_prefix_search,stress_02,0.22222,0,48,0.72222,0.05943,0.57639,0.05412,0.54861,0.06225,0.01736,0.01456,0.18403,0.04587,0.02431,0.01682,0.06944,0.02722,0.47917,0.05805,0.57330,0.01391,0.00538,0.00136,0.20862,0.00436,0.45765,0.06677
counterfactual_prefix_search,stress_02,0.22222,1,48,0.71181,0.05565,0.54167,0.05713,0.48611,0.05903,0.02778,0.01776,0.17361,0.04453,0.02778,0.01776,0.06944,0.02891,0.48958,0.05869,0.57318,0.01405,0.00553,0.00140,0.20983,0.00419,0.44279,0.06106
counterfactual_prefix_search,stress_02,0.22222,2,48,0.70139,0.05050,0.56597,0.05304,0.53472,0.06071,0.03125,0.02509,0.17014,0.04613,0.03125,0.02313,0.08681,0.02749,0.42708,0.06221,0.57317,0.01390,0.00564,0.00139,0.21049,0.00456,0.41758,0.06012
counterfactual_prefix_search,stress_02,0.22222,3,48,0.70139,0.05668,0.55903,0.05282,0.51042,0.06334,0.03819,0.02430,0.13194,0.03885,0.01042,0.01153,0.09028,0.03501,0.44444,0.06177,0.57402,0.01438,0.00554,0.00137,0.21094,0.00405,0.45092,0.06124
counterfactual_prefix_search,stress_02,0.22222,4,48,0.67014,0.05192,0.57292,0.06067,0.54514,0.05895,0.04167,0.02281,0.21528,0.04859,0.02083,0.01576,0.06944,0.02891,0.44444,0.05531,0.57370,0.01395,0.00528,0.00127,0.20949,0.00440,0.38453,0.06147
counterfactual_prefix_search,stress_02,0.22222,5,48,0.68403,0.05436,0.55903,0.05712,0.50694,0.05668,0.03125,0.02691,0.18750,0.05204,0.02083,0.01576,0.07986,0.03074,0.39931,0.06720,0.57407,0.01405,0.00553,0.00134,0.20996,0.00473,0.40855,0.05829
counterfactual_prefix_search,stress_02,0.22222,6,48,0.73611,0.04847,0.56250,0.04924,0.51736,0.05436,0.02083,0.01576,0.17708,0.05274,0.02431,0.01682,0.09028,0.02911,0.43403,0.05214,0.57384,0.01347,0.00543,0.00130,0.20849,0.00453,0.45978,0.06102
counterfactual_prefix_search,stress_02,0.22222,7,48,0.73958,0.04951,0.57639,0.05584,0.53819,0.05436,0.03125,0.01860,0.21528,0.05143,0.02431,0.01682,0.08681,0.03368,0.41319,0.05915,0.57274,0.01410,0.00555,0.00138,0.21130,0.00410,0.44453,0.06468
counterfactual_prefix_search,stress_02,0.22222,8,48,0.76736,0.04739,0.57639,0.05992,0.52778,0.06549,0.03819,0.02003,0.13542,0.04526,0.02083,0.01576,0.07986,0.03074,0.42014,0.05915,0.57463,0.01436,0.00561,0.00139,0.20975,0.00442,0.51033,0.05949
counterfactual_prefix_search,stress_02,0.22222,9,48,0.70139,0.04761,0.53819,0.05436,0.55903,0.05371,0.04514,0.02706,0.16667,0.03767,0.01042,0.01153,0.11111,0.03809,0.42708,0.05138,0.57282,0.01381,0.00564,0.00140,0.20961,0.00438,0.42027,0.06040
counterfactual_prefix_search,stress_03,0.33333,0,48,0.70486,0.06093,0.55556,0.05782,0.52778,0.05357,0.04514,0.02875,0.18750,0.04523,0.03472,0.02166,0.09722,0.03346,0.38889,0.06022,0.59483,0.01508,0.01241,0.00276,0.21751,0.00430,0.39281,0.06851
counterfactual_prefix_search,stress_03,0.33333,1,48,0.70139,0.05050,0.56250,0.06497,0.51042,0.06259,0.05208,0.02778,0.15278,0.03746,0.01736,0.01456,0.09028,0.03220,0.43403,0.05975,0.59581,0.01551,0.01239,0.00273,0.21942,0.00387,0.42383,0.05535
counterfactual_prefix_search,stress_03,0.33333,2,48,0.66667,0.05054,0.56250,0.05966,0.52431,0.05915,0.04167,0.02281,0.22222,0.04798,0.01736,0.01456,0.08681,0.03224,0.42708,0.05828,0.59510,0.01530,0.01223,0.00271,0.21722,0.00418,0.36722,0.05849
counterfactual_prefix_search,stress_03,0.33333,3,48,0.67361,0.04956,0.55556,0.05943,0.44444,0.05357,0.02778,0.02246,0.16319,0.04613,0.02778,0.01776,0.07986,0.03074,0.39583,0.06350,0.59521,0.01530,0.01243,0.00272,0.21734,0.00446,0.39844,0.05775
counterfactual_prefix_search,stress_03,0.33333,4,48,0.72917,0.04924,0.55556,0.05268,0.50000,0.05238,0.02083,0.01576,0.17361,0.05498,0.01736,0.01456,0.09028,0.03069,0.43403,0.05123,0.59593,0.01490,0.01236,0.00273,0.21644,0.00428,0.45784,0.06329
counterfactual_prefix_search,stress_03,0.33333,5,48,0.73958,0.05579,0.53125,0.05808,0.52778,0.05782,0.03472,0.01935,0.23611,0.04847,0.02431,0.01682,0.09028,0.03501,0.41319,0.04958,0.59460,0.01524,0.01214,0.00276,0.21898,0.00410,0.42793,0.07300
counterfactual_prefix_search,stress_03,0.33333,6,48,0.77778,0.04386,0.55556,0.05943,0.47222,0.06177,0.04514,0.02117,0.14236,0.04664,0.02083,0.01576,0.10764,0.03572,0.42361,0.05992,0.59691,0.01565,0.01242,0.00280,0.21739,0.00412,0.49317,0.05920
counterfactual_prefix_search,stress_03,0.33333,7,48,0.72222,0.04798,0.50694,0.04956,0.52431,0.05053,0.05208,0.02943,0.17014,0.03572,0.02083,0.01852,0.10069,0.03859,0.46181,0.04982,0.59475,0.01526,0.01259,0.00269,0.21706,0.00414,0.42725,0.05671
counterfactual_prefix_search,stress_03,0.33333,8,48,0.70139,0.05234,0.56250,0.05112,0.48958,0.04706,0.03472,0.02166,0.18403,0.04789,0.01389,0.01317,0.09722,0.03346,0.44097,0.06911,0.59513,0.01555,0.01227,0.00278,0.21669,0.00409,0.41867,0.05643
counterfactual_prefix_search,stress_03,0.33333,9,48,0.68056,0.05131,0.56944,0.04847,0.49653,0.06034,0.03125,0.01860,0.17361,0.04345,0.03819,0.02430,0.09375,0.03356,0.39583,0.05805,0.59516,0.01536,0.01235,0.00271,0.21828,0.00415,0.37929,0.06731
counterfactual_prefix_search,stress_04,0.44444,0,48,0.69444,0.04991,0.54861,0.05668,0.53819,0.06093,0.03819,0.02003,0.23611,0.05657,0.02431,0.01682,0.10069,0.03979,0.39931,0.05815,0.61698,0.01671,0.02168,0.00364,0.22507,0.00411,0.37033,0.05986
counterfactual_prefix_search,stress_04,0.44444,1,48,0.65625,0.05274,0.50694,0.05498,0.44792,0.05601,0.04167,0.02836,0.19444,0.04895,0.03125,0.02099,0.09722,0.03346,0.38889,0.06549,0.61737,0.01673,0.02205,0.00355,0.22486,0.00430,0.34239,0.06666
counterfactual_prefix_search,stress_04,0.44444,2,48,0.73958,0.05407,0.58681,0.05414,0.47569,0.05237,0.02778,0.01776,0.17361,0.05234,0.02431,0.01682,0.10417,0.03456,0.45486,0.05030,0.61832,0.01613,0.02203,0.00366,0.22431,0.00415,0.44432,0.07134
counterfactual_prefix_search,stress_04,0.44444,3,48,0.70833,0.05192,0.50347,0.05282,0.52431,0.06073,0.04167,0.02063,0.23264,0.04935,0.03472,0.01935,0.09375,0.03212,0.39583,0.04827,0.61615,0.01621,0.02163,0.00370,0.22570,0.00394,0.37699,0.06732
counterfactual_prefix_search,stress_04,0.44444,4,48,0.76736,0.04535,0.54167,0.06190,0.47222,0.06022,0.06250,0.02503,0.17014,0.05100,0.03472,0.02166,0.10764,0.03828,0.42014,0.05995,0.61866,0.01699,0.02193,0.00369,0.22427,0.00412,0.44323,0.06388
counterfactual_prefix_search,stress_04,0.44444,5,48,0.70486,0.05076,0.48611,0.05573,0.53819,0.05169,0.05208,0.03249,0.19097,0.04238,0.02083,0.01852,0.10417,0.03456,0.45486,0.05650,0.61647,0.01657,0.02232,0.00354,0.22497,0.00409,0.39473,0.06188
counterfactual_prefix_search,stress_04,0.44444,6,48,0.69792,0.04630,0.55556,0.05782,0.47917,0.04728,0.03819,0.02226,0.18750,0.05019,0.02431,0.01682,0.10764,0.03572,0.42014,0.06451,0.61721,0.01678,0.02175,0.00369,0.22449,0.00392,0.38987,0.05383
counterfactual_prefix_search,stress_04,0.44444,7,48,0.67708,0.04805,0.56597,0.04838,0.48611,0.06656,0.02778,0.01776,0.17361,0.03885,0.04514,0.02330,0.10069,0.03187,0.38542,0.05767,0.61656,0.01675,0.02196,0.00363,0.22546,0.00416,0.36134,0.06704
counterfactual_prefix_search,stress_04,0.44444,8,48,0.70139,0.05324,0.44792,0.06463,0.49653,0.07047,0.04167,0.02063,0.16319,0.03950,0.04861,0.02374,0.10069,0.03605,0.44097,0.05544,0.61813,0.01647,0.02226,0.00366,0.22727,0.00439,0.37926,0.07558
counterfactual_prefix_search,stress_04,0.44444,9,48,0.71875,0.04780,0.50000,0.05996,0.44097,0.05282,0.04167,0.02281,0.20139,0.04956,0.03819,0.02226,0.06944,0.02543,0.40972,0.05584,0.61572,0.01661,0.02189,0.00357,0.22510,0.00397,0.41183,0.05779
counterfactual_prefix_search,stress_05,0.55556,0,48,0.73958,0.05407,0.54514,0.05304,0.42014,0.04125,0.03472,0.02166,0.18403,0.04886,0.02778,0.01776,0.11111,0.03416,0.42708,0.05319,0.64022,0.01754,0.03344,0.00395,0.23151,0.00416,0.42407,0.07148
counterfactual_prefix_search,stress_05,0.55556,1,48,0.67014,0.05006,0.47569,0.05414,0.51736,0.05691,0.05208,0.02413,0.24653,0.04958,0.04167,0.02281,0.09375,0.03755,0.35764,0.05146,0.63797,0.01753,0.03308,0.00403,0.23201,0.00398,0.31592,0.07374
counterfactual_prefix_search,stress_05,0.55556,2,48,0.75694,0.04956,0.51042,0.06481,0.44792,0.05515,0.05208,0.02413,0.18403,0.04376,0.03819,0.02226,0.13542,0.04087,0.40972,0.06225,0.64010,0.01837,0.03326,0.00399,0.23189,0.00411,0.40660,0.06693
counterfactual_prefix_search,stress_05,0.55556,3,48,0.67708,0.05184,0.48611,0.06440,0.51736,0.05774,0.05903,0.03297,0.20833,0.04295,0.02778,0.02246,0.10069,0.03472,0.43750,0.06045,0.63888,0.01793,0.03361,0.00385,0.23206,0.00416,0.34635,0.07081
counterfactual_prefix_search,stress_05,0.55556,4,48,0.70486,0.04689,0.53125,0.05969,0.45486,0.05214,0.05556,0.02808,0.19792,0.05297,0.02778,0.01776,0.11458,0.03787,0.39236,0.06265,0.63895,0.01806,0.03315,0.00398,0.23228,0.00418,0.37159,0.05787
counterfactual_prefix_search,stress_05,0.55556,5,48,0.66667,0.04240,0.53125,0.05726,0.43750,0.06275,0.04514,0.02330,0.20139,0.04005,0.04861,0.02566,0.11111,0.03274,0.36806,0.05751,0.63897,0.01823,0.03344,0.00394,0.23230,0.00426,0.31615,0.05786
counterfactual_prefix_search,stress_05,0.55556,6,48,0.69792,0.04830,0.45833,0.06266,0.46181,0.06015,0.04167,0.02281,0.18750,0.04309,0.04861,0.02374,0.10417,0.03720,0.41667,0.05754,0.63977,0.01762,0.03372,0.00394,0.23439,0.00450,0.35905,0.07031
counterfactual_prefix_search,stress_05,0.55556,7,48,0.70139,0.04660,0.50694,0.05751,0.42708,0.04756,0.03819,0.02226,0.20833,0.05283,0.04167,0.02281,0.08681,0.02916,0.37153,0.06015,0.63779,0.01795,0.03334,0.00389,0.23203,0.00404,0.37419,0.05952
counterfactual_prefix_search,stress_05,0.55556,8,48,0.70486,0.06170,0.47569,0.05586,0.49653,0.05006,0.06250,0.02856,0.23611,0.05488,0.03819,0.02430,0.10764,0.03297,0.37500,0.05713,0.63852,0.01771,0.03370,0.00384,0.23047,0.00432,0.34509,0.06941
counterfactual_prefix_search,stress_05,0.55556,9,48,0.63889,0.04895,0.52083,0.05383,0.43056,0.06291,0.04861,0.02166,0.21875,0.04780,0.03819,0.02003,0.11458,0.03528,0.42708,0.05407,0.63929,0.01782,0.03364,0.00391,0.23327,0.00464,0.28865,0.06292
counterfactual_prefix_search,stress_06,0.66667,0,48,0.72917,0.05112,0.48958,0.06106,0.42361,0.05324,0.04514,0.02525,0.20486,0.04266,0.03472,0.02166,0.13194,0.04005,0.43750,0.05723,0.66151,0.01946,0.04464,0.00421,0.23895,0.00434,0.37505,0.06586
counterfactual_prefix_search,stress_06,0.66667,1,48,0.66667,0.05671,0.47917,0.06782,0.50000,0.05502,0.08681,0.03224,0.24653,0.04958,0.04861,0.02566,0.09722,0.03618,0.44097,0.05712,0.66129,0.01937,0.04498,0.00415,0.23974,0.00436,0.28130,0.07232
counterfactual_prefix_search,stress_06,0.66667,2,48,0.71181,0.04838,0.50694,0.06375,0.44097,0.05006,0.06250,0.02856,0.19792,0.05472,0.04167,0.02281,0.13194,0.04122,0.37153,0.05774,0.66054,0.01937,0.04466,0.00427,0.23866,0.00459,0.34478,0.07155
counterfactual_prefix_search,stress_06,0.66667,3,48,0.64931,0.04483,0.51389,0.06291,0.40972,0.05992,0.05208,0.02778,0.21528,0.04235,0.05903,0.02996,0.14236,0.03766,0.35764,0.05753,0.66049,0.01954,0.04488,0.00424,0.23978,0.00448,0.25443,0.06910
counterfactual_prefix_search,stress_06,0.66667,4,48,0.67708,0.05092,0.43750,0.06199,0.42361,0.05668,0.05903,0.02478,0.21181,0.04739,0.05208,0.02413,0.12500,0.03439,0.39583,0.06712,0.66167,0.01898,0.04510,0.00412,0.24086,0.00460,0.29852,0.06679
counterfactual_prefix_search,stress_06,0.66667,5,48,0.69792,0.04830,0.48264,0.05076,0.39931,0.05123,0.04861,0.02374,0.23264,0.05565,0.04167,0.02281,0.09722,0.03484,0.34028,0.05913,0.65948,0.01915,0.04476,0.00415,0.23975,0.00429,0.34467,0.06713
counterfactual_prefix_search,stress_06,0.66667,6,48,0.70139,0.05751,0.50000,0.05054,0.48611,0.04847,0.07292,0.03212,0.27083,0.05640,0.04861,0.02744,0.11111,0.03416,0.36806,0.05832,0.66005,0.01875,0.04511,0.00414,0.23809,0.00450,0.30406,0.06835
counterfactual_prefix_search,stress_06,0.66667,7,48,0.64583,0.05383,0.55208,0.05515,0.42361,0.05584,0.04861,0.02374,0.22917,0.04728,0.03819,0.02430,0.11806,0.03501,0.43750,0.05805,0.66089,0.01921,0.04508,0.00414,0.24007,0.00484,0.28469,0.07056
counterfactual_prefix_search,stress_06,0.66667,8,48,0.66319,0.05955,0.47917,0.05019,0.46875,0.05969,0.05903,0.02662,0.22917,0.05556,0.04861,0.02166,0.09722,0.03346,0.36806,0.05324,0.66087,0.01915,0.04458,0.00421,0.23898,0.00416,0.29856,0.06882
counterfactual_prefix_search,stress_06,0.66667,9,48,0.65972,0.05913,0.43750,0.05723,0.48611,0.05313,0.05208,0.02413,0.24306,0.05050,0.03472,0.01935,0.14583,0.05019,0.36458,0.05297,0.66000,0.01902,0.04457,0.00420,0.24047,0.00426,0.27786,0.08176
counterfactual_prefix_search,stress_07,0.77778,0,48,0.69097,0.05237,0.46875,0.06644,0.40278,0.05573,0.07986,0.03368,0.23264,0.05733,0.03472,0.02166,0.11806,0.04345,0.36806,0.05412,0.68262,0.02067,0.05604,0.00453,0.24650,0.00495,0.31284,0.08025
counterfactual_prefix_search,stress_07,0.77778,1,48,0.63889,0.04895,0.47569,0.05995,0.35764,0.05414,0.05208,0.02602,0.22917,0.04417,0.06250,0.02856,0.15972,0.04122,0.34722,0.05488,0.68188,0.02085,0.05640,0.00448,0.24656,0.00474,0.21925,0.06908
counterfactual_prefix_search,stress_07,0.77778,2,48,0.65625,0.05274,0.43403,0.05304,0.42014,0.06303,0.06250,0.02686,0.21875,0.05252,0.05208,0.02602,0.12153,0.03472,0.38194,0.06522,0.68298,0.02038,0.05656,0.00438,0.24788,0.00492,0.27094,0.06675
counterfactual_prefix_search,stress_07,0.77778,3,48,0.67014,0.05875,0.48611,0.04944,0.40625,0.05828,0.05556,0.02808,0.27083,0.04827,0.03125,0.02099,0.11806,0.04005,0.35069,0.05608,0.68109,0.02051,0.05623,0.00447,0.24671,0.00466,0.29168,0.07670
counterfactual_prefix_search,stress_07,0.77778,4,48,0.68056,0.06513,0.47569,0.05237,0.46528,0.04761,0.07639,0.03220,0.27431,0.05629,0.04167,0.02664,0.11111,0.04165,0.32639,0.05498,0.68195,0.02013,0.05657,0.00442,0.24561,0.00485,0.28332,0.08084
counterfactual_prefix_search,stress_07,0.77778,5,48,0.65972,0.05234,0.52778,0.05699,0.42014,0.05995,0.05903,0.02662,0.24306,0.04558,0.04167,0.02836,0.11111,0.04049,0.40278,0.05573,0.68284,0.02058,0.05646,0.00437,0.24691,0.00514,0.28381,0.07816
counterfactual_prefix_search,stress_07,0.77778,6,48,0.68403,0.06321,0.44444,0.05531,0.44444,0.05699,0.06250,0.02686,0.23264,0.06284,0.03472,0.01935,0.09028,0.02911,0.38542,0.04780,0.68289,0.02048,0.05603,0.00449,0.24674,0.00449,0.33141,0.08077
counterfactual_prefix_search,stress_07,0.77778,7,48,0.67708,0.06106,0.43056,0.05401,0.45833,0.05101,0.07292,0.03061,0.25000,0.05238,0.05208,0.02413,0.16667,0.05054,0.34028,0.05412,0.68209,0.02043,0.05605,0.00452,0.24731,0.00478,0.24584,0.08570
counterfactual_prefix_search,stress_07,0.77778,8,48,0.68403,0.05076,0.41319,0.05915,0.37847,0.06928,0.05208,0.02778,0.21528,0.05412,0.05556,0.02808,0.09722,0.03346,0.38542,0.04878,0.68293,0.02047,0.05621,0.00456,0.24637,0.00466,0.31646,0.07070
counterfactual_prefix_search,stress_07,0.77778,9,48,0.71528,0.04859,0.46875,0.05643,0.38194,0.04761,0.06250,0.02686,0.25347,0.04664,0.03819,0.02003,0.10764,0.03702,0.31944,0.04648,0.68348,0.02047,0.05624,0.00455,0.24705,0.00462,0.33921,0.05948
counterfactual_prefix_search,stress_08,0.88889,0,48,0.64583,0.06275,0.45139,0.05412,0.39931,0.05815,0.07986,0.03368,0.25000,0.05587,0.05556,0.02808,0.13542,0.03460,0.37500,0.06843,0.70471,0.02169,0.06789,0.00467,0.25444,0.00501,0.22225,0.08394
counterfactual_prefix_search,stress_08,0.88889,1,48,0.66319,0.06112,0.48264,0.04789,0.41667,0.06303,0.06250,0.02856,0.30208,0.05022,0.04861,0.02374,0.12847,0.03670,0.35417,0.05886,0.70390,0.02176,0.06750,0.00475,0.25330,0.00486,0.23817,0.07954
counterfactual_prefix_search,stress_08,0.88889,2,48,0.64583,0.06123,0.44444,0.05699,0.46528,0.05234,0.07986,0.03074,0.26042,0.05138,0.03472,0.02166,0.11458,0.04474,0.29514,0.05774,0.70432,0.02154,0.06799,0.00468,0.25286,0.00526,0.25376,0.07053
counterfactual_prefix_search,stress_08,0.88889,3,48,0.67014,0.05875,0.48264,0.06246,0.40972,0.06071,0.05556,0.02808,0.26736,0.05123,0.03819,0.02226,0.13889,0.04049,0.39931,0.05650,0.70479,0.02180,0.06780,0.00462,0.25409,0.00532,0.26787,0.08439
